CD_GEO_LVL_0,CD_GEO_LVL_1,TX_GEO_DESCR_FR_LVL_1,TX_GEO_DESCR_NL_LVL_1,CD_GEO_LVL_2,TX_GEO_DESCR_FR_LVL_2,TX_GEO_DESCR_NL_LVL_2,CD_SEX_LVL_0,CD_SEX_LVL_1,TX_SEX_DESCR_FR_LVL_1,TX_SEX_DESCR_NL_LVL_1,CD_HST_LVL_0,CD_HST_LVL_1,TX_HST_DESCR_FR_LVL_1,TX_HST_DESCR_NL_LVL_1,CD_HST_LVL_2,TX_HST_DESCR_FR_LVL_2,TX_HST_DESCR_NL_LVL_2,CD_HST_LVL_3,TX_HST_DESCR_FR_LVL_3,TX_HST_DESCR_NL_LVL_3,CD_HST_LVL_4,TX_HST_DESCR_FR_LVL_4,TX_HST_DESCR_NL_LVL_4,CD_SIE_LVL_0,CD_SIE_LVL_1,TX_SIE_DESCR_FR_LVL_1,TX_SIE_DESCR_NL_LVL_1,CD_SIE_LVL_2,TX_SIE_DESCR_FR_LVL_2,TX_SIE_DESCR_NL_LVL_2,CD_CAS_LVL_0,CD_CAS_LVL_1,TX_CAS_DESCR_FR_LVL_1,TX_CAS_DESCR_NL_LVL_1,CD_CAS_LVL_2,TX_CAS_DESCR_FR_LVL_2,TX_CAS_DESCR_NL_LVL_2,CD_POB_LVL_0,CD_POB_LVL_1,TX_POB_DESCR_FR_LVL_1,TX_POB_DESCR_NL_LVL_1,CD_POB_LVL_2,TX_POB_DESCR_FR_LVL_2,TX_POB_DESCR_NL_LVL_2,CD_COC_LVL_0,CD_COC_LVL_1,TX_COC_DESCR_FR_LVL_1,TX_COC_DESCR_NL_LVL_1,CD_COC_LVL_2,TX_COC_DESCR_FR_LVL_2,TX_COC_DESCR_NL_LVL_2,CD_AGE_LVL_0,CD_AGE_LVL_1,TX_AGE_DESCR_FR_LVL_1,TX_AGE_DESCR_NL_LVL_1,CD_AGE_LVL_2,TX_AGE_DESCR_FR_LVL_2,TX_AGE_DESCR_NL_LVL_2,"OBS_VALUE,,,,,,,,,,,,,,,"
BE,BE3,Région wallonne  ,Waals Gewest,BE35,Province de Namur,Provincie Namen,T,F,Femmes,Vrouw,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,NAP,Sans objet,Niet van toepassing,NAP,Sans objet,Niet van toepassing,POP,INAC,Personnes inactives,Inactief,INAC,Personnes inactives,Inactief,TOTAL,NAT,Lieu de naissance en Belgique,Geboren in België,NAT,Lieu de naissance en Belgique,Geboren in België,TOTAL,FOR,Etrangers,Buitenlanders,NEU,Citoyenneté d’un pays non membre de l’UE,Staatsburgerschap van een land buiten de EU,TOTAL,Y_LT15,Moins de 15 ans,Jonger dan 15 jaar,Y5-9,De 5 à 9 ans,5 t/m 9 jaar,"27,,,,,,,,,,,,,,,"
BE,BE3,Région wallonne  ,Waals Gewest,BE35,Province de Namur,Provincie Namen,T,M,Hommes,Man,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,NAP,Sans objet,Niet van toepassing,NAP,Sans objet,Niet van toepassing,POP,INAC,Personnes inactives,Inactief,INAC,Personnes inactives,Inactief,TOTAL,FOR,Lieu de naissance hors Belgique,Geboren in het buitenland,NEU,Hors UE,Buiten de EU,TOTAL,NAT,Belges,Belgen,NAT,Belges,Belgen,TOTAL,Y_LT15,Moins de 15 ans,Jonger dan 15 jaar,Y5-9,De 5 à 9 ans,5 t/m 9 jaar,"117,,,,,,,,,,,,,,,"
BE,BE3,Région wallonne  ,Waals Gewest,BE33,Province de Liège,Provincie Luik,T,M,Hommes,Man,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,SELF_S,Employeurs,Werkgevers,SELF_S,Employeurs,Werkgevers,POP,ACT,Personnes actives (travailleur ou chômeur),Beroepsactief (werkend of werkloos),EMP,Personnes pourvues d'un emploi,Werkzame personen,TOTAL,FOR,Lieu de naissance hors Belgique,Geboren in het buitenland,NEU,Hors UE,Buiten de EU,TOTAL,NAT,Belges,Belgen,NAT,Belges,Belgen,TOTAL,Y50-64,De 50 à 64 ans,50 t/m 64 jaar,Y50-54,De 50 à 54 ans,50 t/m 54 jaar,"2,,,,,,,,,,,,,,,"
BE,BE2,Région flamande,Vlaams Gewest  ,BE22,Province du Limbourg,Provincie Limburg,T,M,Hommes,Man,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,SAL,Salariés,Loontrekkenden,SAL,Salariés,Loontrekkenden,POP,ACT,Personnes actives (travailleur ou chômeur),Beroepsactief (werkend of werkloos),UNE,Chômeurs,Werklozen,TOTAL,NAT,Lieu de naissance en Belgique,Geboren in België,NAT,Lieu de naissance en Belgique,Geboren in België,TOTAL,FOR,Etrangers,Buitenlanders,EU_FOR,Citoyenneté d'un État membre de l'UE (Belgique non compris),Staatsburgerschap van een EU-lidstaat (België niet inbegrepen),TOTAL,Y50-64,De 50 à 64 ans,50 t/m 64 jaar,Y50-54,De 50 à 54 ans,50 t/m 54 jaar,"1,,,,,,,,,,,,,,,"
BE,BE3,Région wallonne  ,Waals Gewest,BE33,Province de Liège,Provincie Luik,T,M,Hommes,Man,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,SELF_S,Employeurs,Werkgevers,SELF_S,Employeurs,Werkgevers,POP,ACT,Personnes actives (travailleur ou chômeur),Beroepsactief (werkend of werkloos),EMP,Personnes pourvues d'un emploi,Werkzame personen,TOTAL,NAT,Lieu de naissance en Belgique,Geboren in België,NAT,Lieu de naissance en Belgique,Geboren in België,TOTAL,NAT,Belges,Belgen,NAT,Belges,Belgen,TOTAL,Y50-64,De 50 à 64 ans,50 t/m 64 jaar,Y50-54,De 50 à 54 ans,50 t/m 54 jaar,"10,,,,,,,,,,,,,,,"
BE,BE1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest  ,BE10,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest  ,T,M,Hommes,Man,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,SAL,Salariés,Loontrekkenden,SAL,Salariés,Loontrekkenden,POP,ACT,Personnes actives (travailleur ou chômeur),Beroepsactief (werkend of werkloos),EMP,Personnes pourvues d'un emploi,Werkzame personen,TOTAL,NAT,Lieu de naissance en Belgique,Geboren in België,NAT,Lieu de naissance en Belgique,Geboren in België,TOTAL,NAT,Belges,Belgen,NAT,Belges,Belgen,TOTAL,Y50-64,De 50 à 64 ans,50 t/m 64 jaar,Y60-64,De 60 à 64 ans,60 t/m 64 jaar,"7,,,,,,,,,,,,,,,"
BE,BE2,Région flamande,Vlaams Gewest  ,BE24,Province du Brabant flamand,Provincie Vlaams-Brabant,T,F,Femmes,Vrouw,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,SAL,Salariés,Loontrekkenden,SAL,Salariés,Loontrekkenden,POP,ACT,Personnes actives (travailleur ou chômeur),Beroepsactief (werkend of werkloos),UNE,Chômeurs,Werklozen,TOTAL,NAT,Lieu de naissance en Belgique,Geboren in België,NAT,Lieu de naissance en Belgique,Geboren in België,TOTAL,NAT,Belges,Belgen,NAT,Belges,Belgen,TOTAL,Y50-64,De 50 à 64 ans,50 t/m 64 jaar,Y50-54,De 50 à 54 ans,50 t/m 54 jaar,"3,,,,,,,,,,,,,,,"
BE,BE2,Région flamande,Vlaams Gewest  ,BE21,Province d'Anvers,Provincie Antwerpen,T,F,Femmes,Vrouw,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,SAL,Salariés,Loontrekkenden,SAL,Salariés,Loontrekkenden,POP,ACT,Personnes actives (travailleur ou chômeur),Beroepsactief (werkend of werkloos),UNE,Chômeurs,Werklozen,TOTAL,NAT,Lieu de naissance en Belgique,Geboren in België,NAT,Lieu de naissance en Belgique,Geboren in België,TOTAL,NAT,Belges,Belgen,NAT,Belges,Belgen,TOTAL,Y50-64,De 50 à 64 ans,50 t/m 64 jaar,Y55-59,De 55 à 59 ans,55 t/m 59 jaar,"4,,,,,,,,,,,,,,,"
BE,BE2,Région flamande,Vlaams Gewest  ,BE23,Province de Flandre orientale,Provincie Oost-Vlaanderen,T,M,Hommes,Man,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,SAL,Salariés,Loontrekkenden,SAL,Salariés,Loontrekkenden,POP,ACT,Personnes actives (travailleur ou chômeur),Beroepsactief (werkend of werkloos),UNE,Chômeurs,Werklozen,TOTAL,NAT,Lieu de naissance en Belgique,Geboren in België,NAT,Lieu de naissance en Belgique,Geboren in België,TOTAL,NAT,Belges,Belgen,NAT,Belges,Belgen,TOTAL,Y50-64,De 50 à 64 ans,50 t/m 64 jaar,Y50-54,De 50 à 54 ans,50 t/m 54 jaar,"20,,,,,,,,,,,,,,,"
BE,BE2,Région flamande,Vlaams Gewest  ,BE25,Province de Flandre occidentale,Provincie West-Vlaanderen,T,M,Hommes,Man,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,NAP,Sans objet,Niet van toepassing,NAP,Sans objet,Niet van toepassing,POP,INAC,Personnes inactives,Inactief,INAC,Personnes inactives,Inactief,TOTAL,NAT,Lieu de naissance en Belgique,Geboren in België,NAT,Lieu de naissance en Belgique,Geboren in België,TOTAL,NAT,Belges,Belgen,NAT,Belges,Belgen,TOTAL,Y65-84,De 65 à 84 ans,65 t/m 84 jaar,Y65-69,De 65 à 69 ans,65 t/m 69 jaar,"2,,,,,,,,,,,,,,,"
BE,BE2,Région flamande,Vlaams Gewest  ,BE24,Province du Brabant flamand,Provincie Vlaams-Brabant,T,F,Femmes,Vrouw,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,NAP,Sans objet,Niet van toepassing,NAP,Sans objet,Niet van toepassing,POP,INAC,Personnes inactives,Inactief,INAC,Personnes inactives,Inactief,TOTAL,NAT,Lieu de naissance en Belgique,Geboren in België,NAT,Lieu de naissance en Belgique,Geboren in België,TOTAL,FOR,Etrangers,Buitenlanders,NEU,Citoyenneté d’un pays non membre de l’UE,Staatsburgerschap van een land buiten de EU,TOTAL,Y_LT15,Moins de 15 ans,Jonger dan 15 jaar,Y5-9,De 5 à 9 ans,5 t/m 9 jaar,"182,,,,,,,,,,,,,,,"
BE,BE2,Région flamande,Vlaams Gewest  ,BE23,Province de Flandre orientale,Provincie Oost-Vlaanderen,T,F,Femmes,Vrouw,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,SELF_S,Employeurs,Werkgevers,SELF_S,Employeurs,Werkgevers,POP,ACT,Personnes actives (travailleur ou chômeur),Beroepsactief (werkend of werkloos),EMP,Personnes pourvues d'un emploi,Werkzame personen,TOTAL,NAT,Lieu de naissance en Belgique,Geboren in België,NAT,Lieu de naissance en Belgique,Geboren in België,TOTAL,NAT,Belges,Belgen,NAT,Belges,Belgen,TOTAL,Y50-64,De 50 à 64 ans,50 t/m 64 jaar,Y50-54,De 50 à 54 ans,50 t/m 54 jaar,"5,,,,,,,,,,,,,,,"
BE,BE3,Région wallonne  ,Waals Gewest,BE31,Province du Brabant wallon,Provincie Waals-Brabant,T,F,Femmes,Vrouw,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,SELF_NS,Travailleurs indépendants,Zelfstandigen,SELF_NS,Travailleurs indépendants,Zelfstandigen,POP,ACT,Personnes actives (travailleur ou chômeur),Beroepsactief (werkend of werkloos),EMP,Personnes pourvues d'un emploi,Werkzame personen,TOTAL,NAT,Lieu de naissance en Belgique,Geboren in België,NAT,Lieu de naissance en Belgique,Geboren in België,TOTAL,NAT,Belges,Belgen,NAT,Belges,Belgen,TOTAL,Y50-64,De 50 à 64 ans,50 t/m 64 jaar,Y50-54,De 50 à 54 ans,50 t/m 54 jaar,"3,,,,,,,,,,,,,,,"
BE,BE3,Région wallonne  ,Waals Gewest,BE33,Province de Liège,Provincie Luik,T,M,Hommes,Man,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,NAP,Sans objet,Niet van toepassing,NAP,Sans objet,Niet van toepassing,POP,INAC,Personnes inactives,Inactief,INAC,Personnes inactives,Inactief,TOTAL,OTH,"Autres (hors tout pays,Tchécoslovaquie,Union soviétique,Yougoslavie)","Overige (niet in een land,Tsjecho-Slowakije,Sovjet-Unie,Joegoslavië)",OTH,"Autres (hors tout pays,Tchécoslovaquie,Union soviétique,Yougoslavie)","Overige (niet in een land,Tsjecho-Slowakije,Sovjet-Unie,Joegoslavië)",TOTAL,NAT,Belges,Belgen,NAT,Belges,Belgen,TOTAL,Y_LT15,Moins de 15 ans,Jonger dan 15 jaar,Y5-9,De 5 à 9 ans,5 t/m 9 jaar,"8,,,"
BE,BE2,Région flamande,Vlaams Gewest  ,BE21,Province d'Anvers,Provincie Antwerpen,T,M,Hommes,Man,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,UNK,Non indiqué,Niet aangegeven,UNK,Non indiqué,Niet aangegeven,POP,ACT,Personnes actives (travailleur ou chômeur),Beroepsactief (werkend of werkloos),UNE,Chômeurs,Werklozen,TOTAL,NAT,Lieu de naissance en Belgique,Geboren in België,NAT,Lieu de naissance en Belgique,Geboren in België,TOTAL,NAT,Belges,Belgen,NAT,Belges,Belgen,TOTAL,Y50-64,De 50 à 64 ans,50 t/m 64 jaar,Y50-54,De 50 à 54 ans,50 t/m 54 jaar,"7,,,,,,,,,,,,,,,"
BE,BE1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest  ,BE10,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest  ,T,F,Femmes,Vrouw,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,SAL,Salariés,Loontrekkenden,SAL,Salariés,Loontrekkenden,POP,ACT,Personnes actives (travailleur ou chômeur),Beroepsactief (werkend of werkloos),UNE,Chômeurs,Werklozen,TOTAL,FOR,Lieu de naissance hors Belgique,Geboren in het buitenland,NEU,Hors UE,Buiten de EU,TOTAL,NAT,Belges,Belgen,NAT,Belges,Belgen,TOTAL,Y50-64,De 50 à 64 ans,50 t/m 64 jaar,Y50-54,De 50 à 54 ans,50 t/m 54 jaar,"3,,,,,,,,,,,,,,,"
BE,BE1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest  ,BE10,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest  ,T,M,Hommes,Man,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,SAL,Salariés,Loontrekkenden,SAL,Salariés,Loontrekkenden,POP,ACT,Personnes actives (travailleur ou chômeur),Beroepsactief (werkend of werkloos),EMP,Personnes pourvues d'un emploi,Werkzame personen,TOTAL,NAT,Lieu de naissance en Belgique,Geboren in België,NAT,Lieu de naissance en Belgique,Geboren in België,TOTAL,NAT,Belges,Belgen,NAT,Belges,Belgen,TOTAL,Y50-64,De 50 à 64 ans,50 t/m 64 jaar,Y50-54,De 50 à 54 ans,50 t/m 54 jaar,"75,,,,,,,,,,,,,,,"
BE,BE2,Région flamande,Vlaams Gewest  ,BE24,Province du Brabant flamand,Provincie Vlaams-Brabant,T,F,Femmes,Vrouw,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,SAL,Salariés,Loontrekkenden,SAL,Salariés,Loontrekkenden,POP,ACT,Personnes actives (travailleur ou chômeur),Beroepsactief (werkend of werkloos),EMP,Personnes pourvues d'un emploi,Werkzame personen,TOTAL,NAT,Lieu de naissance en Belgique,Geboren in België,NAT,Lieu de naissance en Belgique,Geboren in België,TOTAL,NAT,Belges,Belgen,NAT,Belges,Belgen,TOTAL,Y50-64,De 50 à 64 ans,50 t/m 64 jaar,Y60-64,De 60 à 64 ans,60 t/m 64 jaar,"4,,,,,,,,,,,,,,,"
BE,BE2,Région flamande,Vlaams Gewest  ,BE24,Province du Brabant flamand,Provincie Vlaams-Brabant,T,M,Hommes,Man,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,SAL,Salariés,Loontrekkenden,SAL,Salariés,Loontrekkenden,POP,ACT,Personnes actives (travailleur ou chômeur),Beroepsactief (werkend of werkloos),EMP,Personnes pourvues d'un emploi,Werkzame personen,TOTAL,FOR,Lieu de naissance hors Belgique,Geboren in het buitenland,EU_OTH,Etat membre de l'UE (Belgique non compris),EU-lidstaat (België niet inbegrepen),TOTAL,FOR,Etrangers,Buitenlanders,EU_FOR,Citoyenneté d'un État membre de l'UE (Belgique non compris),Staatsburgerschap van een EU-lidstaat (België niet inbegrepen),TOTAL,Y50-64,De 50 à 64 ans,50 t/m 64 jaar,Y55-59,De 55 à 59 ans,55 t/m 59 jaar,"1,,,,,,,,,,,,,,,"
BE,BE2,Région flamande,Vlaams Gewest  ,BE25,Province de Flandre occidentale,Provincie West-Vlaanderen,T,M,Hommes,Man,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,SAL,Salariés,Loontrekkenden,SAL,Salariés,Loontrekkenden,POP,ACT,Personnes actives (travailleur ou chômeur),Beroepsactief (werkend of werkloos),EMP,Personnes pourvues d'un emploi,Werkzame personen,TOTAL,FOR,Lieu de naissance hors Belgique,Geboren in het buitenland,NEU,Hors UE,Buiten de EU,TOTAL,FOR,Etrangers,Buitenlanders,EU_FOR,Citoyenneté d'un État membre de l'UE (Belgique non compris),Staatsburgerschap van een EU-lidstaat (België niet inbegrepen),TOTAL,Y50-64,De 50 à 64 ans,50 t/m 64 jaar,Y50-54,De 50 à 54 ans,50 t/m 54 jaar,"1,,,,,,,,,,,,,,,"
BE,BE3,Région wallonne  ,Waals Gewest,BE33,Province de Liège,Provincie Luik,T,F,Femmes,Vrouw,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,NAP,Sans objet,Niet van toepassing,NAP,Sans objet,Niet van toepassing,POP,INAC,Personnes inactives,Inactief,INAC,Personnes inactives,Inactief,TOTAL,NAT,Lieu de naissance en Belgique,Geboren in België,NAT,Lieu de naissance en Belgique,Geboren in België,TOTAL,NAT,Belges,Belgen,NAT,Belges,Belgen,TOTAL,Y65-84,De 65 à 84 ans,65 t/m 84 jaar,Y65-69,De 65 à 69 ans,65 t/m 69 jaar,"3,,,,,,,,,,,,,,,"
BE,BE1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest  ,BE10,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest  ,T,M,Hommes,Man,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,CFAM_COOP,Autres («travailleurs familiaux collaborant à une entreprise familiale» et «Membres de coopératives de producteurs»),Overige (meewerkende gezinsleden  en  leden van productiecoöperaties),COOP,Membres de coopératives de producteurs,Leden van productiecoöperaties,POP,ACT,Personnes actives (travailleur ou chômeur),Beroepsactief (werkend of werkloos),EMP,Personnes pourvues d'un emploi,Werkzame personen,TOTAL,NAT,Lieu de naissance en Belgique,Geboren in België,NAT,Lieu de naissance en Belgique,Geboren in België,TOTAL,NAT,Belges,Belgen,NAT,Belges,Belgen,TOTAL,Y50-64,De 50 à 64 ans,50 t/m 64 jaar,Y50-54,De 50 à 54 ans,50 t/m 54 jaar,"2,,,,,,,,,,,,,,,"
BE,BE2,Région flamande,Vlaams Gewest  ,BE23,Province de Flandre orientale,Provincie Oost-Vlaanderen,T,F,Femmes,Vrouw,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,NAP,Sans objet,Niet van toepassing,NAP,Sans objet,Niet van toepassing,POP,INAC,Personnes inactives,Inactief,INAC,Personnes inactives,Inactief,TOTAL,NAT,Lieu de naissance en Belgique,Geboren in België,NAT,Lieu de naissance en Belgique,Geboren in België,TOTAL,NAT,Belges,Belgen,NAT,Belges,Belgen,TOTAL,Y65-84,De 65 à 84 ans,65 t/m 84 jaar,Y70-74,De 70 à 74 ans,70 t/m 74 jaar,"1,,,,,,,,,,,,,,,"
BE,BE3,Région wallonne  ,Waals Gewest,BE33,Province de Liège,Provincie Luik,T,M,Hommes,Man,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,SELF_NS,Travailleurs indépendants,Zelfstandigen,SELF_NS,Travailleurs indépendants,Zelfstandigen,POP,ACT,Personnes actives (travailleur ou chômeur),Beroepsactief (werkend of werkloos),EMP,Personnes pourvues d'un emploi,Werkzame personen,TOTAL,NAT,Lieu de naissance en Belgique,Geboren in België,NAT,Lieu de naissance en Belgique,Geboren in België,TOTAL,FOR,Etrangers,Buitenlanders,EU_FOR,Citoyenneté d'un État membre de l'UE (Belgique non compris),Staatsburgerschap van een EU-lidstaat (België niet inbegrepen),TOTAL,Y50-64,De 50 à 64 ans,50 t/m 64 jaar,Y50-54,De 50 à 54 ans,50 t/m 54 jaar,"3,,,,,,,,,,,,,,,"
BE,BE2,Région flamande,Vlaams Gewest  ,BE23,Province de Flandre orientale,Provincie Oost-Vlaanderen,T,F,Femmes,Vrouw,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,NAP,Sans objet,Niet van toepassing,NAP,Sans objet,Niet van toepassing,POP,INAC,Personnes inactives,Inactief,INAC,Personnes inactives,Inactief,TOTAL,OTH,"Autres (hors tout pays,Tchécoslovaquie,Union soviétique,Yougoslavie)","Overige (niet in een land,Tsjecho-Slowakije,Sovjet-Unie,Joegoslavië)",OTH,"Autres (hors tout pays,Tchécoslovaquie,Union soviétique,Yougoslavie)","Overige (niet in een land,Tsjecho-Slowakije,Sovjet-Unie,Joegoslavië)",TOTAL,FOR,Etrangers,Buitenlanders,NEU,Citoyenneté d’un pays non membre de l’UE,Staatsburgerschap van een land buiten de EU,TOTAL,Y_LT15,Moins de 15 ans,Jonger dan 15 jaar,Y5-9,De 5 à 9 ans,5 t/m 9 jaar,"17,,,"
BE,BE3,Région wallonne  ,Waals Gewest,BE31,Province du Brabant wallon,Provincie Waals-Brabant,T,M,Hommes,Man,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,SAL,Salariés,Loontrekkenden,SAL,Salariés,Loontrekkenden,POP,ACT,Personnes actives (travailleur ou chômeur),Beroepsactief (werkend of werkloos),EMP,Personnes pourvues d'un emploi,Werkzame personen,TOTAL,NAT,Lieu de naissance en Belgique,Geboren in België,NAT,Lieu de naissance en Belgique,Geboren in België,TOTAL,NAT,Belges,Belgen,NAT,Belges,Belgen,TOTAL,Y50-64,De 50 à 64 ans,50 t/m 64 jaar,Y55-59,De 55 à 59 ans,55 t/m 59 jaar,"28,,,,,,,,,,,,,,,"
